accession,cik,name,filing_date,acceptance_et,after_hours,items,llm_label
0001193125-23-293959,0001826892,"BioAtla, Inc.",2023-12-13,2023-12-13T08:31:30-05:00,False,"7.01,8.01,9.01",CLINICAL
0001193125-23-288019,0001826892,"BioAtla, Inc.",2023-12-04,2023-12-04T09:01:00-05:00,False,"8.01,9.01",PRESENTATION
0001193125-22-277328,0001826892,"BioAtla, Inc.",2022-11-04,2022-11-04T06:08:34-04:00,False,"8.01,9.01",CLINICAL
0000950170-25-022630,0001510964,"CV Sciences, Inc.",2025-02-19,2025-02-18T19:06:54-05:00,True,8.01,OTHER
0000950170-24-130576,0001510964,"CV Sciences, Inc.",2024-11-25,2024-11-25T16:17:49-05:00,True,8.01,OTHER
0001510964-23-000003,0001510964,"CV Sciences, Inc.",2023-03-02,2023-03-02T16:34:16-05:00,True,"7.01,8.01,9.01",OTHER
0001510964-22-000076,0001510964,"CV Sciences, Inc.",2022-09-27,2022-09-27T16:08:08-04:00,True,"7.01,8.01,9.01",OTHER
0001510964-22-000051,0001510964,"CV Sciences, Inc.",2022-06-06,2022-06-06T16:01:40-04:00,True,8.01,OTHER
0001510964-22-000008,0001510964,"CV Sciences, Inc.",2022-03-28,2022-03-28T08:55:52-04:00,False,"1.01,2.03,8.01,9.01",OTHER
0001510964-21-000075,0001510964,"CV Sciences, Inc.",2021-11-15,2021-11-15T17:21:13-05:00,True,"1.01,2.03,8.01,9.01",OTHER
0001510964-20-000082,0001510964,"CV Sciences, Inc.",2020-12-08,2020-12-07T21:05:39-05:00,True,"1.01,8.01,9.01",OTHER
0001510964-20-000045,0001510964,"CV Sciences, Inc.",2020-05-20,2020-05-20T16:40:53-04:00,True,"8.01,9.01",OTHER
0001510964-19-000052,0001510964,"CV Sciences, Inc.",2019-09-20,2019-09-19T17:44:35-04:00,True,"8.01,9.01",OTHER
0001510964-19-000036,0001510964,"CV Sciences, Inc.",2019-07-08,2019-07-08T16:58:50-04:00,True,8.01,OTHER
0001510964-19-000011,0001510964,"CV Sciences, Inc.",2019-04-02,2019-04-02T16:49:38-04:00,True,8.01,OTHER
0001193125-25-306915,0001810560,"REVELATION BIOSCIENCES, INC.",2025-12-03,2025-12-03T17:01:56-05:00,True,"3.03,5.07,8.01,9.01",CLINICAL
0001193125-25-203750,0001810560,"REVELATION BIOSCIENCES, INC.",2025-09-15,2025-09-15T17:02:40-04:00,True,"1.01,3.02,3.03,8.01,9.01",OTHER
0001810560-25-000006,0001810560,"REVELATION BIOSCIENCES, INC.",2025-09-09,2025-09-09T08:02:12-04:00,False,"8.01,9.01",CLINICAL
0000950170-25-094789,0001810560,"REVELATION BIOSCIENCES, INC.",2025-07-09,2025-07-09T16:17:31-04:00,True,"3.03,5.03,8.01,9.01",OTHER
0000950170-25-089972,0001810560,"REVELATION BIOSCIENCES, INC.",2025-06-25,2025-06-25T16:26:46-04:00,True,"5.07,8.01","INVALID:I appreciate your request, but I cannot "
0000950170-25-081604,0001810560,"REVELATION BIOSCIENCES, INC.",2025-06-04,2025-06-04T16:05:23-04:00,True,"1.01,3.03,8.01,9.01",OTHER
0000950170-25-078340,0001810560,"REVELATION BIOSCIENCES, INC.",2025-05-28,2025-05-28T16:14:23-04:00,True,"5.02,8.01",OTHER
0000950170-25-040294,0001810560,"REVELATION BIOSCIENCES, INC.",2025-03-17,2025-03-17T16:17:14-04:00,True,8.01,CLINICAL
0000950170-25-025626,0001810560,"REVELATION BIOSCIENCES, INC.",2025-02-24,2025-02-24T16:12:08-05:00,True,"8.01,9.01",OTHER
0000950170-25-017882,0001810560,"REVELATION BIOSCIENCES, INC.",2025-02-11,2025-02-11T16:05:25-05:00,True,"8.01,9.01",PRESENTATION
0000950170-25-007303,0001810560,"REVELATION BIOSCIENCES, INC.",2025-01-21,2025-01-21T16:31:27-05:00,True,"5.07,8.01,9.01",CLINICAL
0000950170-25-002828,0001810560,"REVELATION BIOSCIENCES, INC.",2025-01-07,2025-01-07T16:05:18-05:00,True,"3.01,8.01,9.01",OTHER
0000950170-24-135895,0001810560,"REVELATION BIOSCIENCES, INC.",2024-12-12,2024-12-12T17:20:49-05:00,True,"8.01,9.01",OTHER
0000950170-24-134064,0001810560,"REVELATION BIOSCIENCES, INC.",2024-12-06,2024-12-06T16:03:58-05:00,True,"1.01,3.02,3.03,8.01,9.01",REGULATORY
0000950170-24-109998,0001810560,"REVELATION BIOSCIENCES, INC.",2024-09-27,2024-09-27T16:09:26-04:00,True,"8.01,9.01",CLINICAL
0000950170-24-100550,0001810560,"REVELATION BIOSCIENCES, INC.",2024-08-26,2024-08-26T16:25:36-04:00,True,"1.01,3.02,3.03,8.01,9.01",OTHER
0000950170-24-089966,0001810560,"REVELATION BIOSCIENCES, INC.",2024-08-02,2024-08-02T16:11:50-04:00,True,"8.01,9.01",OTHER
0000950170-24-076761,0001810560,"REVELATION BIOSCIENCES, INC.",2024-06-24,2024-06-24T16:28:06-04:00,True,"8.01,9.01",OTHER
0000950170-24-029611,0001810560,"REVELATION BIOSCIENCES, INC.",2024-03-12,2024-03-11T21:53:19-04:00,True,"7.01,8.01,9.01",CLINICAL
0000950170-24-012748,0001810560,"REVELATION BIOSCIENCES, INC.",2024-02-08,2024-02-08T16:01:23-05:00,True,"1.01,3.03,8.01,9.01",OTHER
0000950170-23-053115,0001810560,"REVELATION BIOSCIENCES, INC.",2023-10-12,2023-10-12T16:26:53-04:00,True,"7.01,8.01,9.01",PRESENTATION
0000950170-23-003213,0001810560,"REVELATION BIOSCIENCES, INC.",2023-02-17,2023-02-17T16:13:29-05:00,True,8.01,OTHER
0000950170-23-000608,0001810560,"REVELATION BIOSCIENCES, INC.",2023-01-10,2023-01-10T16:02:33-05:00,True,"8.01,9.01",OTHER
0000950170-22-013698,0001810560,"REVELATION BIOSCIENCES, INC.",2022-08-01,2022-08-01T17:09:54-04:00,True,"1.01,8.01,9.01",OTHER
0001213900-21-067371,0001810560,"REVELATION BIOSCIENCES, INC.",2021-12-23,2021-12-23T17:27:56-05:00,True,"1.01,2.03,7.01,8.01,9.01",OTHER
0001213900-21-065969,0001810560,"REVELATION BIOSCIENCES, INC.",2021-12-17,2021-12-17T15:31:52-05:00,False,8.01,OTHER
0001213900-21-062013,0001810560,"REVELATION BIOSCIENCES, INC.",2021-11-24,2021-11-24T17:17:41-05:00,True,8.01,OTHER
0001213900-21-053548,0001810560,"REVELATION BIOSCIENCES, INC.",2021-10-19,2021-10-19T17:23:21-04:00,True,"1.01,2.03,8.01,9.01",OTHER
0001213900-21-049595,0001810560,"REVELATION BIOSCIENCES, INC.",2021-09-23,2021-09-23T17:22:40-04:00,True,"1.01,2.03,5.03,8.01,9.01",OTHER
0001213900-21-030290,0001810560,"REVELATION BIOSCIENCES, INC.",2021-06-01,2021-06-01T16:31:29-04:00,True,"3.01,8.01,9.01",OTHER
0001213900-20-036166,0001810560,"REVELATION BIOSCIENCES, INC.",2020-11-10,2020-11-10T16:05:45-05:00,True,"8.01,9.01",OTHER
0001213900-20-031128,0001810560,"REVELATION BIOSCIENCES, INC.",2020-10-13,2020-10-13T17:20:38-04:00,True,"1.01,3.02,5.03,8.01,9.01",OTHER
0001193125-20-141404,0001355790,International Stem Cell CORP,2020-05-13,2020-05-13T13:39:32-04:00,False,8.01,OTHER
0001564590-20-019252,0001355790,International Stem Cell CORP,2020-04-28,2020-04-28T16:35:29-04:00,True,8.01,OTHER
0001564590-20-014239,0001355790,International Stem Cell CORP,2020-03-30,2020-03-30T16:42:13-04:00,True,8.01,OTHER
0001628280-25-056751,0001824293,"GRI Bio, Inc.",2025-12-12,2025-12-12T16:05:13-05:00,True,"8.01,9.01",OTHER
0001824293-25-000167,0001824293,"GRI Bio, Inc.",2025-12-10,2025-12-10T16:05:59-05:00,True,"8.01,9.01",CLINICAL
0001824293-25-000160,0001824293,"GRI Bio, Inc.",2025-12-08,2025-12-08T08:00:31-05:00,False,8.01,CLINICAL
0001824293-25-000094,0001824293,"GRI Bio, Inc.",2025-07-31,2025-07-31T09:02:46-04:00,False,"8.01,9.01",CLINICAL
0001824293-25-000079,0001824293,"GRI Bio, Inc.",2025-05-23,2025-05-23T07:16:47-04:00,False,"8.01,9.01",OTHER
0001824293-25-000063,0001824293,"GRI Bio, Inc.",2025-05-05,2025-05-05T07:35:49-04:00,False,"8.01,9.01",OTHER
0001628280-25-016066,0001824293,"GRI Bio, Inc.",2025-04-02,2025-04-02T08:29:59-04:00,False,"1.01,8.01,9.01",OTHER
0001824293-25-000045,0001824293,"GRI Bio, Inc.",2025-03-11,2025-03-11T08:37:05-04:00,False,"3.01,8.01,9.01","INVALID:COMPLIANCE

Wait, let me reconsider"
0001824293-25-000042,0001824293,"GRI Bio, Inc.",2025-02-19,2025-02-19T16:08:43-05:00,True,"3.03,5.03,8.01,9.01",OTHER
0001824293-24-000159,0001824293,"GRI Bio, Inc.",2024-12-20,2024-12-20T16:05:58-05:00,True,"8.01,9.01",OTHER
0001824293-24-000143,0001824293,"GRI Bio, Inc.",2024-10-24,2024-10-24T08:35:47-04:00,False,"8.01,9.01",OTHER
0001824293-24-000141,0001824293,"GRI Bio, Inc.",2024-10-22,2024-10-22T16:21:46-04:00,True,"1.01,3.02,3.03,8.01,9.01",OTHER
0001824293-24-000094,0001824293,"GRI Bio, Inc.",2024-07-26,2024-07-26T16:07:43-04:00,True,"8.01,9.01",OTHER
0001824293-24-000084,0001824293,"GRI Bio, Inc.",2024-07-19,2024-07-19T16:03:19-04:00,True,"8.01,9.01",OTHER
0001824293-24-000078,0001824293,"GRI Bio, Inc.",2024-07-08,2024-07-08T09:07:05-04:00,False,"3.01,8.01,9.01",OTHER
0001628280-24-030244,0001824293,"GRI Bio, Inc.",2024-06-27,2024-06-27T08:05:57-04:00,False,"1.01,8.01,9.01",OTHER
0001824293-24-000060,0001824293,"GRI Bio, Inc.",2024-06-14,2024-06-14T08:08:20-04:00,False,"3.03,5.03,8.01,9.01",OTHER
0001628280-24-003067,0001824293,"GRI Bio, Inc.",2024-02-02,2024-02-02T16:23:00-05:00,True,"1.01,8.01,9.01",OTHER
0001824293-24-000023,0001824293,"GRI Bio, Inc.",2024-01-30,2024-01-30T08:12:42-05:00,False,"3.03,5.03,8.01,9.01",OTHER
0001824293-23-000179,0001824293,"GRI Bio, Inc.",2023-12-05,2023-12-05T09:07:52-05:00,False,"8.01,9.01",PRESENTATION
0001824293-23-000177,0001824293,"GRI Bio, Inc.",2023-11-27,2023-11-27T08:38:43-05:00,False,8.01,REGULATORY
0001824293-23-000159,0001824293,"GRI Bio, Inc.",2023-08-23,2023-08-23T09:07:49-04:00,False,"1.01,2.01,8.01,9.01",OTHER
0001824293-23-000116,0001824293,"GRI Bio, Inc.",2023-04-27,2023-04-27T09:12:07-04:00,False,"8.01,9.01",PRESENTATION
0001824293-23-000073,0001824293,"GRI Bio, Inc.",2023-04-21,2023-04-21T17:14:39-04:00,True,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,8.01,9.01",OTHER
0001824293-23-000065,0001824293,"GRI Bio, Inc.",2023-04-21,2023-04-20T19:38:47-04:00,True,"5.07,8.01,9.01",OTHER
0001824293-23-000062,0001824293,"GRI Bio, Inc.",2023-04-12,2023-04-12T16:06:39-04:00,True,"5.07,8.01,9.01",OTHER
0001824293-23-000056,0001824293,"GRI Bio, Inc.",2023-04-07,2023-04-07T08:24:20-04:00,False,8.01,OTHER
0001824293-23-000043,0001824293,"GRI Bio, Inc.",2023-04-04,2023-04-04T09:01:12-04:00,False,"8.01,9.01",OTHER
0001824293-23-000033,0001824293,"GRI Bio, Inc.",2023-03-31,2023-03-31T16:35:00-04:00,True,8.01,OTHER
0001824293-23-000010,0001824293,"GRI Bio, Inc.",2023-01-11,2023-01-11T08:30:26-05:00,False,"8.01,9.01",PRESENTATION
0001628280-22-031808,0001824293,"GRI Bio, Inc.",2022-12-13,2022-12-13T16:09:38-05:00,True,"1.01,8.01,9.01",OTHER
0001824293-22-000039,0001824293,"GRI Bio, Inc.",2022-05-18,2022-05-18T17:07:50-04:00,True,"3.02,5.03,8.01,9.01",OTHER
0001628280-22-014382,0001824293,"GRI Bio, Inc.",2022-05-13,2022-05-13T17:12:21-04:00,True,"1.01,8.01,9.01",OTHER
0001824293-22-000036,0001824293,"GRI Bio, Inc.",2022-05-12,2022-05-12T08:37:17-04:00,False,"8.01,9.01",CLINICAL
0001824293-22-000024,0001824293,"GRI Bio, Inc.",2022-04-22,2022-04-22T09:17:53-04:00,False,"5.02,8.01,9.01",OTHER
0001824293-22-000019,0001824293,"GRI Bio, Inc.",2022-03-21,2022-03-21T07:01:45-04:00,False,"8.01,9.01",CLINICAL
0001824293-21-000024,0001824293,"GRI Bio, Inc.",2021-12-23,2021-12-23T08:36:05-05:00,False,"8.01,9.01",CLINICAL
0001824293-21-000018,0001824293,"GRI Bio, Inc.",2021-11-12,2021-11-12T08:06:30-05:00,False,"2.02,8.01,9.01",OTHER
0001824293-21-000013,0001824293,"GRI Bio, Inc.",2021-10-12,2021-10-12T09:02:50-04:00,False,"8.01,9.01",OTHER
0001104659-21-049886,0001824293,"GRI Bio, Inc.",2021-04-14,2021-04-13T19:30:31-04:00,True,"8.01,9.01",PRESENTATION
0001104659-21-022369,0001824293,"GRI Bio, Inc.",2021-02-16,2021-02-16T06:02:26-05:00,False,"1.01,3.02,5.03,8.01,9.01",OTHER
0000950170-25-063979,0001497253,"VivoSim Labs, INC.",2025-05-06,2025-05-06T08:05:09-04:00,False,"8.01,9.01",OTHER
0000950170-25-057685,0001497253,"VivoSim Labs, INC.",2025-04-24,2025-04-24T08:30:13-04:00,False,"5.03,7.01,8.01,9.01",OTHER
0000950170-25-048888,0001497253,"VivoSim Labs, INC.",2025-04-02,2025-04-02T08:06:07-04:00,False,"2.02,7.01,8.01,9.01",OTHER
0000950170-25-044801,0001497253,"VivoSim Labs, INC.",2025-03-26,2025-03-26T08:05:08-04:00,False,"2.01,5.02,8.01,9.01",OTHER
0000950170-25-034181,0001497253,"VivoSim Labs, INC.",2025-03-06,2025-03-06T08:05:09-05:00,False,"8.01,9.01",OTHER
0000950170-25-026097,0001497253,"VivoSim Labs, INC.",2025-02-25,2025-02-25T08:06:08-05:00,False,"1.01,3.01,8.01,9.01",OTHER
0000950170-24-058805,0001497253,"VivoSim Labs, INC.",2024-05-13,2024-05-13T17:00:35-04:00,True,"1.01,8.01,9.01",OTHER
0000950170-24-046879,0001497253,"VivoSim Labs, INC.",2024-04-23,2024-04-23T16:05:11-04:00,True,"8.01,9.01",OTHER
0000950170-23-073581,0001497253,"VivoSim Labs, INC.",2023-12-28,2023-12-28T16:05:09-05:00,True,"3.02,8.01,9.01",OTHER
0001564590-22-031015,0001497253,"VivoSim Labs, INC.",2022-09-06,2022-09-06T08:06:27-04:00,False,"8.01,9.01",OTHER
0001193125-21-276145,0001497253,"VivoSim Labs, INC.",2021-09-17,2021-09-17T16:13:03-04:00,True,"8.01,9.01",OTHER
0001564590-20-040374,0001497253,"VivoSim Labs, INC.",2020-08-17,2020-08-17T08:05:52-04:00,False,"3.03,5.03,8.01,9.01",OTHER
0001564590-20-015914,0001497253,"VivoSim Labs, INC.",2020-04-08,2020-04-08T16:32:25-04:00,True,"1.02,5.07,8.01,9.01",OTHER
0001564590-20-014668,0001497253,"VivoSim Labs, INC.",2020-04-01,2020-04-01T09:17:36-04:00,False,"8.01,9.01",OTHER
0001564590-20-013657,0001497253,"VivoSim Labs, INC.",2020-03-27,2020-03-27T17:07:33-04:00,True,"5.07,8.01,9.01",OTHER
0001193125-20-080822,0001497253,"VivoSim Labs, INC.",2020-03-20,2020-03-20T17:21:03-04:00,True,"8.01,9.01",OTHER
0001193125-19-325309,0001497253,"VivoSim Labs, INC.",2019-12-30,2019-12-30T06:12:03-05:00,False,"3.01,8.01",OTHER
0001193125-19-314613,0001497253,"VivoSim Labs, INC.",2019-12-16,2019-12-16T08:04:04-05:00,False,"1.01,5.02,8.01,9.01",OTHER
0001564590-19-036322,0001497253,"VivoSim Labs, INC.",2019-10-03,2019-10-03T08:05:29-04:00,False,"8.01,9.01",OTHER
0001564590-19-029710,0001497253,"VivoSim Labs, INC.",2019-08-07,2019-08-07T09:07:22-04:00,False,"8.01,9.01",OTHER
0001493152-25-021418,0001855485,"Calidi Biotherapeutics, Inc.",2025-11-10,2025-11-10T08:30:53-05:00,False,"7.01,8.01,9.01",CLINICAL
0001493152-25-019353,0001855485,"Calidi Biotherapeutics, Inc.",2025-10-24,2025-10-24T17:16:07-04:00,True,"7.01,8.01,9.01",OTHER
0001641172-25-025273,0001855485,"Calidi Biotherapeutics, Inc.",2025-08-22,2025-08-22T17:27:23-04:00,True,"1.01,8.01,9.01",OTHER
0001641172-25-021039,0001855485,"Calidi Biotherapeutics, Inc.",2025-07-25,2025-07-25T17:00:32-04:00,True,"5.02,7.01,8.01,9.01",OTHER
0001641172-25-005777,0001855485,"Calidi Biotherapeutics, Inc.",2025-04-23,2025-04-23T08:10:13-04:00,False,"1.01,5.02,7.01,8.01,9.01",OTHER
0001641172-25-001969,0001855485,"Calidi Biotherapeutics, Inc.",2025-04-01,2025-04-01T06:07:00-04:00,False,"1.01,3.02,8.01,9.01",OTHER
0001493152-25-004887,0001855485,"Calidi Biotherapeutics, Inc.",2025-02-05,2025-02-04T18:15:51-05:00,True,"8.01,9.01",OTHER
0001493152-25-001711,0001855485,"Calidi Biotherapeutics, Inc.",2025-01-10,2025-01-10T16:24:52-05:00,True,"8.01,9.01",OTHER
0001493152-25-001567,0001855485,"Calidi Biotherapeutics, Inc.",2025-01-10,2025-01-10T08:30:38-05:00,False,"1.01,3.02,7.01,8.01,9.01",OTHER
0001493152-24-046330,0001855485,"Calidi Biotherapeutics, Inc.",2024-11-15,2024-11-15T17:02:23-05:00,True,"1.01,3.02,8.01,9.01",OTHER
0001493152-24-042406,0001855485,"Calidi Biotherapeutics, Inc.",2024-10-24,2024-10-24T17:18:07-04:00,True,"1.01,3.02,8.01,9.01",OTHER
0001493152-24-033215,0001855485,"Calidi Biotherapeutics, Inc.",2024-08-20,2024-08-20T06:04:17-04:00,False,"5.02,8.01",OTHER
0001493152-24-015390,0001855485,"Calidi Biotherapeutics, Inc.",2024-04-19,2024-04-19T17:20:14-04:00,True,"1.01,7.01,8.01,9.01",OTHER
0001493152-24-005808,0001855485,"Calidi Biotherapeutics, Inc.",2024-02-12,2024-02-12T06:30:32-05:00,False,"3.02,8.01,9.01",OTHER
0001193125-23-232609,0001855485,"Calidi Biotherapeutics, Inc.",2023-09-11,2023-09-11T17:29:34-04:00,True,"8.01,9.01",OTHER
0001193125-23-222968,0001855485,"Calidi Biotherapeutics, Inc.",2023-08-29,2023-08-29T07:03:05-04:00,False,"1.01,5.07,8.01,9.01",OTHER
0001193125-23-220122,0001855485,"Calidi Biotherapeutics, Inc.",2023-08-24,2023-08-24T16:14:06-04:00,True,"8.01,9.01",OTHER
0001193125-23-218005,0001855485,"Calidi Biotherapeutics, Inc.",2023-08-22,2023-08-22T16:14:02-04:00,True,"8.01,9.01",OTHER
0001193125-23-216394,0001855485,"Calidi Biotherapeutics, Inc.",2023-08-21,2023-08-21T06:06:32-04:00,False,8.01,OTHER
0001193125-23-169071,0001855485,"Calidi Biotherapeutics, Inc.",2023-06-16,2023-06-16T16:44:57-04:00,True,8.01,OTHER
0001193125-22-305908,0001855485,"Calidi Biotherapeutics, Inc.",2022-12-15,2022-12-15T16:16:23-05:00,True,"8.01,9.01",OTHER
0001193125-22-242078,0001855485,"Calidi Biotherapeutics, Inc.",2022-09-09,2022-09-09T17:18:07-04:00,True,"8.01,9.01",OTHER
0001193125-21-311401,0001855485,"Calidi Biotherapeutics, Inc.",2021-10-28,2021-10-28T16:44:01-04:00,True,"8.01,9.01",OTHER
0001193125-21-277439,0001855485,"Calidi Biotherapeutics, Inc.",2021-09-20,2021-09-20T17:26:59-04:00,True,"8.01,9.01",OTHER
0001193125-21-273980,0001855485,"Calidi Biotherapeutics, Inc.",2021-09-15,2021-09-15T16:21:59-04:00,True,"8.01,9.01",OTHER
0001640334-25-001680,0001621221,"ARTELO BIOSCIENCES, INC.",2025-09-15,2025-09-15T16:15:31-04:00,True,"8.01,9.01",OTHER
0001640334-25-001617,0001621221,"ARTELO BIOSCIENCES, INC.",2025-09-03,2025-09-03T17:29:52-04:00,True,8.01,CLINICAL
0001640334-25-001334,0001621221,"ARTELO BIOSCIENCES, INC.",2025-08-04,2025-08-04T07:39:05-04:00,False,"1.01,3.02,7.01,8.01,9.01",REGULATORY
0001640334-25-001184,0001621221,"ARTELO BIOSCIENCES, INC.",2025-07-11,2025-07-11T16:36:40-04:00,True,"2.02,8.01,9.01",OTHER
0001640334-25-001046,0001621221,"ARTELO BIOSCIENCES, INC.",2025-06-13,2025-06-13T17:10:52-04:00,True,"3.03,5.03,8.01,9.01",OTHER
0001640334-22-001896,0001621221,"ARTELO BIOSCIENCES, INC.",2022-08-25,2022-08-25T09:00:27-04:00,False,8.01,OTHER
0001640334-22-001683,0001621221,"ARTELO BIOSCIENCES, INC.",2022-08-09,2022-08-09T08:05:56-04:00,False,"3.03,5.03,8.01,9.01",CLINICAL
0001640334-22-000506,0001621221,"ARTELO BIOSCIENCES, INC.",2022-03-16,2022-03-16T06:05:56-04:00,False,8.01,OTHER
0001640334-22-000444,0001621221,"ARTELO BIOSCIENCES, INC.",2022-03-10,2022-03-09T19:15:17-05:00,True,"5.02,5.03,8.01,9.01",OTHER
0001640334-21-000356,0001621221,"ARTELO BIOSCIENCES, INC.",2021-02-16,2021-02-16T17:25:05-05:00,True,8.01,OTHER
0001640334-20-002559,0001621221,"ARTELO BIOSCIENCES, INC.",2020-10-14,2020-10-14T16:15:58-04:00,True,"1.01,8.01,9.01",OTHER
0001640334-20-001760,0001621221,"ARTELO BIOSCIENCES, INC.",2020-07-14,2020-07-14T09:21:08-04:00,False,"8.01,9.01",OTHER
0001640334-20-001606,0001621221,"ARTELO BIOSCIENCES, INC.",2020-06-26,2020-06-26T16:19:37-04:00,True,8.01,OTHER
0001640334-20-000210,0001621221,"ARTELO BIOSCIENCES, INC.",2020-02-07,2020-02-07T06:05:10-05:00,False,8.01,OTHER
0001640334-19-001230,0001621221,"ARTELO BIOSCIENCES, INC.",2019-06-25,2019-06-25T16:05:50-04:00,True,"1.01,5.03,8.01,9.01",OTHER
0001640334-19-000730,0001621221,"ARTELO BIOSCIENCES, INC.",2019-04-30,2019-04-30T17:05:15-04:00,True,"1.01,3.02,8.01",OTHER
0001640334-19-000362,0001621221,"ARTELO BIOSCIENCES, INC.",2019-03-08,2019-03-07T20:16:46-05:00,True,8.01,OTHER
0001683168-25-008001,0000882291,AETHLON MEDICAL INC,2025-11-06,2025-11-06T09:15:28-05:00,False,8.01,OTHER
0001683168-25-006917,0000882291,AETHLON MEDICAL INC,2025-09-12,2025-09-12T16:10:36-04:00,True,8.01,OTHER
0001683168-25-006788,0000882291,AETHLON MEDICAL INC,2025-09-09,2025-09-09T16:10:42-04:00,True,"1.01,8.01,9.01",OTHER
0001683168-25-004248,0000882291,AETHLON MEDICAL INC,2025-06-05,2025-06-05T08:30:54-04:00,False,8.01,OTHER
0001683168-24-008868,0000882291,AETHLON MEDICAL INC,2024-12-20,2024-12-20T08:01:08-05:00,False,"8.01,9.01",OTHER
0001683168-24-007858,0000882291,AETHLON MEDICAL INC,2024-11-12,2024-11-12T09:00:08-05:00,False,"8.01,9.01",OTHER
0001683168-24-006522,0000882291,AETHLON MEDICAL INC,2024-09-19,2024-09-19T08:01:08-04:00,False,"8.01,9.01",REGULATORY
0001683168-24-005445,0000882291,AETHLON MEDICAL INC,2024-08-12,2024-08-12T08:01:08-04:00,False,"8.01,9.01",REGULATORY
0001683168-24-003812,0000882291,AETHLON MEDICAL INC,2024-05-24,2024-05-24T13:24:31-04:00,False,8.01,OTHER
0001683168-24-003612,0000882291,AETHLON MEDICAL INC,2024-05-17,2024-05-17T16:05:28-04:00,True,"8.01,9.01",OTHER
0001683168-24-003191,0000882291,AETHLON MEDICAL INC,2024-05-10,2024-05-10T08:01:40-04:00,False,"8.01,9.01",OTHER
0001683168-24-002672,0000882291,AETHLON MEDICAL INC,2024-04-25,2024-04-25T08:00:15-04:00,False,"8.01,9.01",PRESENTATION
0001683168-23-006959,0000882291,AETHLON MEDICAL INC,2023-10-04,2023-10-04T17:05:12-04:00,True,"8.01,9.01",OTHER
0001683168-23-002609,0000882291,AETHLON MEDICAL INC,2023-04-25,2023-04-25T13:48:00-04:00,False,8.01,OTHER
0001683168-22-006679,0000882291,AETHLON MEDICAL INC,2022-09-29,2022-09-29T16:19:52-04:00,True,"8.01,9.01",OTHER
0001683168-22-006676,0000882291,AETHLON MEDICAL INC,2022-09-29,2022-09-29T16:05:16-04:00,True,8.01,OTHER
0001683168-22-006480,0000882291,AETHLON MEDICAL INC,2022-09-19,2022-09-19T17:00:14-04:00,True,"5.02,5.03,5.07,8.01,9.01",OTHER
0001683168-21-002493,0000882291,AETHLON MEDICAL INC,2021-06-11,2021-06-11T17:28:14-04:00,True,"8.01,9.01",OTHER
0001683168-20-003665,0000882291,AETHLON MEDICAL INC,2020-11-03,2020-11-03T16:15:06-05:00,True,"4.01,5.02,8.01,9.01",OTHER
0001683168-20-000188,0000882291,AETHLON MEDICAL INC,2020-01-17,2020-01-17T17:29:07-05:00,True,"1.01,8.01,9.01",OTHER
0001683168-19-004031,0000882291,AETHLON MEDICAL INC,2019-12-19,2019-12-19T13:49:49-05:00,False,8.01,OTHER
0001683168-19-003245,0000882291,AETHLON MEDICAL INC,2019-10-15,2019-10-15T08:01:46-04:00,False,"5.07,8.01,9.01",OTHER
0001683168-19-003151,0000882291,AETHLON MEDICAL INC,2019-10-03,2019-10-03T08:31:13-04:00,False,"8.01,9.01",OTHER
0001683168-19-003033,0000882291,AETHLON MEDICAL INC,2019-09-24,2019-09-24T10:59:34-04:00,False,"8.01,9.01",PRESENTATION
0001683168-19-001084,0000882291,AETHLON MEDICAL INC,2019-04-17,2019-04-17T08:27:10-04:00,False,"8.01,9.01",OTHER
0001493152-24-051174,0001618835,"Evofem Biosciences, Inc.",2024-12-23,2024-12-23T06:05:53-05:00,False,8.01,OTHER
0001493152-24-028352,0001618835,"Evofem Biosciences, Inc.",2024-07-18,2024-07-18T16:35:32-04:00,True,"1.01,8.01,9.01",OTHER
0001493152-24-009063,0001618835,"Evofem Biosciences, Inc.",2024-03-06,2024-03-06T17:14:53-05:00,True,"1.01,8.01,9.01",OTHER
0001493152-23-033841,0001618835,"Evofem Biosciences, Inc.",2023-09-27,2023-09-27T08:50:10-04:00,False,"8.01,9.01",OTHER
0001493152-23-015641,0001618835,"Evofem Biosciences, Inc.",2023-05-05,2023-05-05T17:00:15-04:00,True,8.01,REGULATORY
0001618835-23-000018,0001618835,"Evofem Biosciences, Inc.",2023-03-21,2023-03-20T21:55:55-04:00,True,"2.05,5.02,8.01",OTHER
0001618835-23-000016,0001618835,"Evofem Biosciences, Inc.",2023-03-14,2023-03-14T09:00:32-04:00,False,"1.01,8.01",OTHER
0001618835-23-000012,0001618835,"Evofem Biosciences, Inc.",2023-02-24,2023-02-23T20:59:02-05:00,True,"8.01,9.01",OTHER
0001618835-23-000005,0001618835,"Evofem Biosciences, Inc.",2023-01-12,2023-01-12T14:22:32-05:00,False,8.01,OTHER
0001618835-23-000004,0001618835,"Evofem Biosciences, Inc.",2023-01-10,2023-01-10T08:38:02-05:00,False,8.01,OTHER
0001618835-23-000003,0001618835,"Evofem Biosciences, Inc.",2023-01-09,2023-01-09T11:10:14-05:00,False,8.01,OTHER
