accession,cik,name,filing_date,acceptance_et,after_hours,items,label
0000950170-23-073581,0001497253,"VivoSim Labs, INC.",2023-12-28,2023-12-28T16:05:09-05:00,True,"3.02,8.01,9.01",OTHER
0001564590-22-031015,0001497253,"VivoSim Labs, INC.",2022-09-06,2022-09-06T08:06:27-04:00,False,"8.01,9.01",OTHER
0001193125-21-276145,0001497253,"VivoSim Labs, INC.",2021-09-17,2021-09-17T16:13:03-04:00,True,"8.01,9.01",OTHER
0001564590-20-040374,0001497253,"VivoSim Labs, INC.",2020-08-17,2020-08-17T08:05:52-04:00,False,"3.03,5.03,8.01,9.01",OTHER
0001564590-20-015914,0001497253,"VivoSim Labs, INC.",2020-04-08,2020-04-08T16:32:25-04:00,True,"1.02,5.07,8.01,9.01",OTHER
0001564590-20-014668,0001497253,"VivoSim Labs, INC.",2020-04-01,2020-04-01T09:17:36-04:00,False,"8.01,9.01",OTHER
0001564590-20-013657,0001497253,"VivoSim Labs, INC.",2020-03-27,2020-03-27T17:07:33-04:00,True,"5.07,8.01,9.01",OTHER
0001193125-20-080822,0001497253,"VivoSim Labs, INC.",2020-03-20,2020-03-20T17:21:03-04:00,True,"8.01,9.01",OTHER
0001193125-19-325309,0001497253,"VivoSim Labs, INC.",2019-12-30,2019-12-30T06:12:03-05:00,False,"3.01,8.01",OTHER
0001193125-19-314613,0001497253,"VivoSim Labs, INC.",2019-12-16,2019-12-16T08:04:04-05:00,False,"1.01,5.02,8.01,9.01",OTHER
0001564590-19-036322,0001497253,"VivoSim Labs, INC.",2019-10-03,2019-10-03T08:05:29-04:00,False,"8.01,9.01",OTHER
0001564590-19-029710,0001497253,"VivoSim Labs, INC.",2019-08-07,2019-08-07T09:07:22-04:00,False,"8.01,9.01",OTHER
0001641172-25-025273,0001855485,"Calidi Biotherapeutics, Inc.",2025-08-22,2025-08-22T17:27:23-04:00,True,"1.01,8.01,9.01",OTHER
0001641172-25-001969,0001855485,"Calidi Biotherapeutics, Inc.",2025-04-01,2025-04-01T06:07:00-04:00,False,"1.01,3.02,8.01,9.01",OTHER
0001493152-25-004887,0001855485,"Calidi Biotherapeutics, Inc.",2025-02-05,2025-02-04T18:15:51-05:00,True,"8.01,9.01",OTHER
0001493152-25-001711,0001855485,"Calidi Biotherapeutics, Inc.",2025-01-10,2025-01-10T16:24:52-05:00,True,"8.01,9.01",OTHER
0001493152-24-046330,0001855485,"Calidi Biotherapeutics, Inc.",2024-11-15,2024-11-15T17:02:23-05:00,True,"1.01,3.02,8.01,9.01",OTHER
0001493152-24-042406,0001855485,"Calidi Biotherapeutics, Inc.",2024-10-24,2024-10-24T17:18:07-04:00,True,"1.01,3.02,8.01,9.01",OTHER
0001493152-24-033215,0001855485,"Calidi Biotherapeutics, Inc.",2024-08-20,2024-08-20T06:04:17-04:00,False,"5.02,8.01",OTHER
0001493152-24-005808,0001855485,"Calidi Biotherapeutics, Inc.",2024-02-12,2024-02-12T06:30:32-05:00,False,"3.02,8.01,9.01",OTHER
0001193125-23-232609,0001855485,"Calidi Biotherapeutics, Inc.",2023-09-11,2023-09-11T17:29:34-04:00,True,"8.01,9.01",OTHER
0001193125-23-222968,0001855485,"Calidi Biotherapeutics, Inc.",2023-08-29,2023-08-29T07:03:05-04:00,False,"1.01,5.07,8.01,9.01",OTHER
0001193125-23-220122,0001855485,"Calidi Biotherapeutics, Inc.",2023-08-24,2023-08-24T16:14:06-04:00,True,"8.01,9.01",OTHER
0001193125-23-218005,0001855485,"Calidi Biotherapeutics, Inc.",2023-08-22,2023-08-22T16:14:02-04:00,True,"8.01,9.01",OTHER
0001193125-23-216394,0001855485,"Calidi Biotherapeutics, Inc.",2023-08-21,2023-08-21T06:06:32-04:00,False,8.01,OTHER
0001193125-23-169071,0001855485,"Calidi Biotherapeutics, Inc.",2023-06-16,2023-06-16T16:44:57-04:00,True,8.01,OTHER
0001193125-22-305908,0001855485,"Calidi Biotherapeutics, Inc.",2022-12-15,2022-12-15T16:16:23-05:00,True,"8.01,9.01",OTHER
0001193125-22-242078,0001855485,"Calidi Biotherapeutics, Inc.",2022-09-09,2022-09-09T17:18:07-04:00,True,"8.01,9.01",OTHER
0001193125-21-311401,0001855485,"Calidi Biotherapeutics, Inc.",2021-10-28,2021-10-28T16:44:01-04:00,True,"8.01,9.01",OTHER
0001193125-21-277439,0001855485,"Calidi Biotherapeutics, Inc.",2021-09-20,2021-09-20T17:26:59-04:00,True,"8.01,9.01",OTHER
0001193125-21-273980,0001855485,"Calidi Biotherapeutics, Inc.",2021-09-15,2021-09-15T16:21:59-04:00,True,"8.01,9.01",OTHER
0001640334-25-001680,0001621221,"ARTELO BIOSCIENCES, INC.",2025-09-15,2025-09-15T16:15:31-04:00,True,"8.01,9.01",OTHER
0001640334-25-001617,0001621221,"ARTELO BIOSCIENCES, INC.",2025-09-03,2025-09-03T17:29:52-04:00,True,8.01,CLINICAL
0001640334-25-001046,0001621221,"ARTELO BIOSCIENCES, INC.",2025-06-13,2025-06-13T17:10:52-04:00,True,"3.03,5.03,8.01,9.01",OTHER
0001640334-22-001896,0001621221,"ARTELO BIOSCIENCES, INC.",2022-08-25,2022-08-25T09:00:27-04:00,False,8.01,OTHER
0001640334-22-001683,0001621221,"ARTELO BIOSCIENCES, INC.",2022-08-09,2022-08-09T08:05:56-04:00,False,"3.03,5.03,8.01,9.01",CLINICAL
0001640334-22-000506,0001621221,"ARTELO BIOSCIENCES, INC.",2022-03-16,2022-03-16T06:05:56-04:00,False,8.01,OTHER
0001640334-22-000444,0001621221,"ARTELO BIOSCIENCES, INC.",2022-03-10,2022-03-09T19:15:17-05:00,True,"5.02,5.03,8.01,9.01",OTHER
0001640334-21-000356,0001621221,"ARTELO BIOSCIENCES, INC.",2021-02-16,2021-02-16T17:25:05-05:00,True,8.01,OTHER
0001640334-20-002559,0001621221,"ARTELO BIOSCIENCES, INC.",2020-10-14,2020-10-14T16:15:58-04:00,True,"1.01,8.01,9.01",OTHER
0001640334-20-001760,0001621221,"ARTELO BIOSCIENCES, INC.",2020-07-14,2020-07-14T09:21:08-04:00,False,"8.01,9.01",OTHER
0001640334-20-001606,0001621221,"ARTELO BIOSCIENCES, INC.",2020-06-26,2020-06-26T16:19:37-04:00,True,8.01,OTHER
0001640334-20-000210,0001621221,"ARTELO BIOSCIENCES, INC.",2020-02-07,2020-02-07T06:05:10-05:00,False,8.01,OTHER
0001640334-19-001230,0001621221,"ARTELO BIOSCIENCES, INC.",2019-06-25,2019-06-25T16:05:50-04:00,True,"1.01,5.03,8.01,9.01",OTHER
0001640334-19-000730,0001621221,"ARTELO BIOSCIENCES, INC.",2019-04-30,2019-04-30T17:05:15-04:00,True,"1.01,3.02,8.01",OTHER
0001640334-19-000362,0001621221,"ARTELO BIOSCIENCES, INC.",2019-03-08,2019-03-07T20:16:46-05:00,True,8.01,OTHER
0001683168-25-008001,0000882291,AETHLON MEDICAL INC,2025-11-06,2025-11-06T09:15:28-05:00,False,8.01,OTHER
0001683168-25-006917,0000882291,AETHLON MEDICAL INC,2025-09-12,2025-09-12T16:10:36-04:00,True,8.01,OTHER
0001683168-25-006788,0000882291,AETHLON MEDICAL INC,2025-09-09,2025-09-09T16:10:42-04:00,True,"1.01,8.01,9.01",OTHER
0001683168-25-004248,0000882291,AETHLON MEDICAL INC,2025-06-05,2025-06-05T08:30:54-04:00,False,8.01,OTHER
0001683168-24-008868,0000882291,AETHLON MEDICAL INC,2024-12-20,2024-12-20T08:01:08-05:00,False,"8.01,9.01",OTHER
0001683168-24-007858,0000882291,AETHLON MEDICAL INC,2024-11-12,2024-11-12T09:00:08-05:00,False,"8.01,9.01",OTHER
0001683168-24-006522,0000882291,AETHLON MEDICAL INC,2024-09-19,2024-09-19T08:01:08-04:00,False,"8.01,9.01",REGULATORY
0001683168-24-005445,0000882291,AETHLON MEDICAL INC,2024-08-12,2024-08-12T08:01:08-04:00,False,"8.01,9.01",REGULATORY
0001683168-24-003812,0000882291,AETHLON MEDICAL INC,2024-05-24,2024-05-24T13:24:31-04:00,False,8.01,OTHER
0001683168-24-003612,0000882291,AETHLON MEDICAL INC,2024-05-17,2024-05-17T16:05:28-04:00,True,"8.01,9.01",OTHER
0001683168-24-003191,0000882291,AETHLON MEDICAL INC,2024-05-10,2024-05-10T08:01:40-04:00,False,"8.01,9.01",OTHER
0001683168-24-002672,0000882291,AETHLON MEDICAL INC,2024-04-25,2024-04-25T08:00:15-04:00,False,"8.01,9.01",PRESENTATION
0001683168-23-006959,0000882291,AETHLON MEDICAL INC,2023-10-04,2023-10-04T17:05:12-04:00,True,"8.01,9.01",OTHER
0001683168-23-002609,0000882291,AETHLON MEDICAL INC,2023-04-25,2023-04-25T13:48:00-04:00,False,8.01,OTHER
0001683168-22-006679,0000882291,AETHLON MEDICAL INC,2022-09-29,2022-09-29T16:19:52-04:00,True,"8.01,9.01",OTHER
0001683168-22-006676,0000882291,AETHLON MEDICAL INC,2022-09-29,2022-09-29T16:05:16-04:00,True,8.01,OTHER
0001683168-22-006480,0000882291,AETHLON MEDICAL INC,2022-09-19,2022-09-19T17:00:14-04:00,True,"5.02,5.03,5.07,8.01,9.01",OTHER
0001683168-21-002493,0000882291,AETHLON MEDICAL INC,2021-06-11,2021-06-11T17:28:14-04:00,True,"8.01,9.01",OTHER
0001683168-20-003665,0000882291,AETHLON MEDICAL INC,2020-11-03,2020-11-03T16:15:06-05:00,True,"4.01,5.02,8.01,9.01",OTHER
0001683168-20-000188,0000882291,AETHLON MEDICAL INC,2020-01-17,2020-01-17T17:29:07-05:00,True,"1.01,8.01,9.01",OTHER
0001683168-19-004031,0000882291,AETHLON MEDICAL INC,2019-12-19,2019-12-19T13:49:49-05:00,False,8.01,OTHER
0001683168-19-003245,0000882291,AETHLON MEDICAL INC,2019-10-15,2019-10-15T08:01:46-04:00,False,"5.07,8.01,9.01",OTHER
0001683168-19-003151,0000882291,AETHLON MEDICAL INC,2019-10-03,2019-10-03T08:31:13-04:00,False,"8.01,9.01",OTHER
0001683168-19-003033,0000882291,AETHLON MEDICAL INC,2019-09-24,2019-09-24T10:59:34-04:00,False,"8.01,9.01",PRESENTATION
0001683168-19-001084,0000882291,AETHLON MEDICAL INC,2019-04-17,2019-04-17T08:27:10-04:00,False,"8.01,9.01",OTHER
0001493152-24-051174,0001618835,"Evofem Biosciences, Inc.",2024-12-23,2024-12-23T06:05:53-05:00,False,8.01,OTHER
0001493152-24-028352,0001618835,"Evofem Biosciences, Inc.",2024-07-18,2024-07-18T16:35:32-04:00,True,"1.01,8.01,9.01",OTHER
0001493152-24-009063,0001618835,"Evofem Biosciences, Inc.",2024-03-06,2024-03-06T17:14:53-05:00,True,"1.01,8.01,9.01",OTHER
0001493152-23-033841,0001618835,"Evofem Biosciences, Inc.",2023-09-27,2023-09-27T08:50:10-04:00,False,"8.01,9.01",OTHER
0001493152-23-015641,0001618835,"Evofem Biosciences, Inc.",2023-05-05,2023-05-05T17:00:15-04:00,True,8.01,REGULATORY
0001618835-23-000018,0001618835,"Evofem Biosciences, Inc.",2023-03-21,2023-03-20T21:55:55-04:00,True,"2.05,5.02,8.01",OTHER
0001618835-23-000016,0001618835,"Evofem Biosciences, Inc.",2023-03-14,2023-03-14T09:00:32-04:00,False,"1.01,8.01",OTHER
0001618835-23-000012,0001618835,"Evofem Biosciences, Inc.",2023-02-24,2023-02-23T20:59:02-05:00,True,"8.01,9.01",OTHER
0001618835-23-000005,0001618835,"Evofem Biosciences, Inc.",2023-01-12,2023-01-12T14:22:32-05:00,False,8.01,OTHER
0001618835-23-000004,0001618835,"Evofem Biosciences, Inc.",2023-01-10,2023-01-10T08:38:02-05:00,False,8.01,OTHER
0001618835-23-000003,0001618835,"Evofem Biosciences, Inc.",2023-01-09,2023-01-09T11:10:14-05:00,False,8.01,OTHER
0001618835-22-000212,0001618835,"Evofem Biosciences, Inc.",2022-12-30,2022-12-30T09:25:03-05:00,False,"8.01,9.01",OTHER
0001618835-22-000196,0001618835,"Evofem Biosciences, Inc.",2022-10-12,2022-10-11T21:23:56-04:00,True,"8.01,9.01",CLINICAL
0001618835-22-000172,0001618835,"Evofem Biosciences, Inc.",2022-09-16,2022-09-16T06:00:53-04:00,False,"1.01,2.03,2.04,3.02,8.01,9.01",OTHER
0001618835-22-000138,0001618835,"Evofem Biosciences, Inc.",2022-06-14,2022-06-14T16:15:28-04:00,True,8.01,OTHER
0001618835-22-000125,0001618835,"Evofem Biosciences, Inc.",2022-05-23,2022-05-20T19:55:26-04:00,True,"1.01,8.01,9.01",OTHER
0001618835-22-000097,0001618835,"Evofem Biosciences, Inc.",2022-05-05,2022-05-05T09:03:41-04:00,False,"1.01,2.03,3.02,5.03,5.07,8.01,9.01",OTHER
0001618835-22-000088,0001618835,"Evofem Biosciences, Inc.",2022-04-07,2022-04-07T06:51:41-04:00,False,"3.01,8.01,9.01",OTHER
0001618835-21-000252,0001618835,"Evofem Biosciences, Inc.",2021-12-08,2021-12-08T06:30:26-05:00,False,"8.01,9.01",OTHER
0001618835-21-000248,0001618835,"Evofem Biosciences, Inc.",2021-11-22,2021-11-22T06:50:23-05:00,False,"1.01,2.03,8.01,9.01",OTHER
0001618835-21-000215,0001618835,"Evofem Biosciences, Inc.",2021-10-12,2021-10-12T16:02:58-04:00,True,"1.01,8.01,9.01",OTHER
0001618835-21-000212,0001618835,"Evofem Biosciences, Inc.",2021-10-12,2021-10-12T06:04:12-04:00,False,"1.01,5.03,8.01,9.01",OTHER
0001618835-21-000127,0001618835,"Evofem Biosciences, Inc.",2021-05-19,2021-05-19T16:02:26-04:00,True,"1.01,8.01,9.01",OTHER
0001618835-21-000075,0001618835,"Evofem Biosciences, Inc.",2021-03-25,2021-03-25T16:16:35-04:00,True,"8.01,9.01",OTHER
0001618835-20-000226,0001618835,"Evofem Biosciences, Inc.",2020-10-15,2020-10-15T08:05:18-04:00,False,"1.01,2.03,3.02,8.01,9.01",OTHER
0001618835-20-000178,0001618835,"Evofem Biosciences, Inc.",2020-06-03,2020-06-03T16:52:29-04:00,True,"8.01,9.01",OTHER
0001618835-20-000169,0001618835,"Evofem Biosciences, Inc.",2020-06-02,2020-06-02T16:21:23-04:00,True,"1.02,8.01,9.01",PRESENTATION
0001618835-20-000149,0001618835,"Evofem Biosciences, Inc.",2020-05-22,2020-05-22T16:05:23-04:00,True,"8.01,9.01",REGULATORY
0001618835-20-000084,0001618835,"Evofem Biosciences, Inc.",2020-04-28,2020-04-28T07:59:30-04:00,False,"8.01,9.01",OTHER
0001618835-20-000081,0001618835,"Evofem Biosciences, Inc.",2020-04-27,2020-04-27T08:00:41-04:00,False,"1.01,2.03,3.02,8.01,9.01",OTHER
0001618835-20-000057,0001618835,"Evofem Biosciences, Inc.",2020-03-25,2020-03-25T17:00:36-04:00,True,"1.01,3.03,5.03,8.01,9.01",OTHER
0001618835-19-000208,0001618835,"Evofem Biosciences, Inc.",2019-12-02,2019-12-02T06:50:35-05:00,False,"8.01,9.01",CLINICAL
0001618835-19-000192,0001618835,"Evofem Biosciences, Inc.",2019-11-26,2019-11-26T07:30:20-05:00,False,"8.01,9.01",REGULATORY
0001618835-19-000114,0001618835,"Evofem Biosciences, Inc.",2019-06-10,2019-06-10T16:01:24-04:00,True,"3.02,5.02,8.01,9.01",OTHER
0001618835-19-000058,0001618835,"Evofem Biosciences, Inc.",2019-04-11,2019-04-11T17:16:31-04:00,True,"1.01,3.02,5.02,8.01,9.01",OTHER
0001618835-19-000003,0001618835,"Evofem Biosciences, Inc.",2019-01-03,2019-01-03T08:00:23-05:00,False,"8.01,9.01",CLINICAL
0001078782-20-000333,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2020-05-14,2020-05-14T13:06:43-04:00,False,8.01,OTHER
0001078782-20-000203,0001514946,"AXIM BIOTECHNOLOGIES, INC.",2020-03-27,2020-03-27T13:17:00-04:00,False,8.01,OTHER
0001093557-25-000278,0001093557,DEXCOM INC,2025-10-30,2025-10-30T16:02:39-04:00,True,"2.02,9.01",EARNINGS
0001093557-25-000029,0001093557,DEXCOM INC,2025-02-13,2025-02-13T16:03:33-05:00,True,"2.02,9.01",EARNINGS
0001093557-25-000004,0001093557,DEXCOM INC,2025-01-13,2025-01-13T07:31:58-05:00,False,"2.02,9.01",EARNINGS
0001093557-24-000179,0001093557,DEXCOM INC,2024-10-24,2024-10-24T16:04:46-04:00,True,"2.02,9.01",EARNINGS
0001093557-24-000078,0001093557,DEXCOM INC,2024-04-25,2024-04-25T16:05:23-04:00,True,"2.02,9.01",EARNINGS
0001093557-24-000020,0001093557,DEXCOM INC,2024-02-08,2024-02-08T16:03:15-05:00,True,"2.02,9.01",EARNINGS
0001093557-24-000003,0001093557,DEXCOM INC,2024-01-08,2024-01-08T08:02:59-05:00,False,"2.02,9.01",EARNINGS
0001093557-23-000219,0001093557,DEXCOM INC,2023-10-26,2023-10-26T16:04:50-04:00,True,"2.02,9.01",EARNINGS
0001093557-23-000173,0001093557,DEXCOM INC,2023-07-27,2023-07-27T16:05:14-04:00,True,"2.02,9.01",EARNINGS
0001093557-23-000117,0001093557,DEXCOM INC,2023-04-27,2023-04-27T16:05:17-04:00,True,"2.02,9.01",EARNINGS
0001093557-23-000022,0001093557,DEXCOM INC,2023-02-09,2023-02-09T16:05:43-05:00,True,"2.02,9.01",EARNINGS
0001093557-23-000004,0001093557,DEXCOM INC,2023-01-09,2023-01-09T08:03:08-05:00,False,"2.02,9.01",EARNINGS
0001093557-22-000170,0001093557,DEXCOM INC,2022-10-27,2022-10-27T16:05:20-04:00,True,"2.02,9.01",EARNINGS
0001093557-22-000142,0001093557,DEXCOM INC,2022-07-28,2022-07-28T16:07:15-04:00,True,"2.02,9.01",EARNINGS
0001093557-22-000096,0001093557,DEXCOM INC,2022-04-28,2022-04-28T16:08:52-04:00,True,"2.02,9.01",EARNINGS
0001093557-22-000010,0001093557,DEXCOM INC,2022-02-10,2022-02-10T16:08:01-05:00,True,"2.02,9.01",EARNINGS
0001093557-21-000246,0001093557,DEXCOM INC,2021-10-28,2021-10-28T16:06:13-04:00,True,"2.02,9.01",EARNINGS
0001093557-21-000190,0001093557,DEXCOM INC,2021-07-29,2021-07-29T16:05:13-04:00,True,"2.02,9.01",EARNINGS
0001093557-21-000125,0001093557,DEXCOM INC,2021-04-29,2021-04-29T16:03:41-04:00,True,"2.02,9.01",EARNINGS
0001093557-21-000022,0001093557,DEXCOM INC,2021-02-11,2021-02-11T16:04:34-05:00,True,"2.02,9.01",EARNINGS
0001193125-21-005793,0001093557,DEXCOM INC,2021-01-11,2021-01-11T07:39:00-05:00,False,"2.02,9.01",EARNINGS
0001093557-20-000292,0001093557,DEXCOM INC,2020-10-27,2020-10-27T16:08:22-04:00,True,"2.02,9.01",EARNINGS
0001093557-20-000215,0001093557,DEXCOM INC,2020-07-28,2020-07-28T16:08:05-04:00,True,2.02,EARNINGS
0001093557-20-000140,0001093557,DEXCOM INC,2020-04-28,2020-04-28T16:07:32-04:00,True,"2.02,9.01",EARNINGS
0001093557-20-000028,0001093557,DEXCOM INC,2020-02-13,2020-02-13T16:08:44-05:00,True,"2.02,9.01",EARNINGS
0001193125-20-005913,0001093557,DEXCOM INC,2020-01-13,2020-01-13T07:33:09-05:00,False,"2.02,9.01",EARNINGS
0001093557-19-000235,0001093557,DEXCOM INC,2019-11-06,2019-11-06T16:06:58-05:00,True,"2.02,9.01",EARNINGS
0001093557-19-000179,0001093557,DEXCOM INC,2019-07-31,2019-07-31T16:08:15-04:00,True,"2.02,9.01",EARNINGS
0001093557-19-000118,0001093557,DEXCOM INC,2019-05-01,2019-05-01T16:13:32-04:00,True,2.02,EARNINGS
0001193125-19-003192,0001093557,DEXCOM INC,2019-01-07,2019-01-07T08:01:08-05:00,False,"2.02,9.01",EARNINGS
0001110803-25-000071,0001110803,"ILLUMINA, INC.",2025-10-30,2025-10-30T16:10:29-04:00,True,"2.02,9.01",EARNINGS
0001110803-25-000057,0001110803,"ILLUMINA, INC.",2025-07-31,2025-07-31T16:11:41-04:00,True,"2.02,9.01",EARNINGS
0001110803-25-000044,0001110803,"ILLUMINA, INC.",2025-05-08,2025-05-08T16:24:10-04:00,True,"2.02,9.01",EARNINGS
0001110803-25-000014,0001110803,"ILLUMINA, INC.",2025-02-06,2025-02-06T16:11:19-05:00,True,"2.02,9.01",EARNINGS
0001110803-25-000009,0001110803,"ILLUMINA, INC.",2025-01-14,2025-01-14T09:03:13-05:00,False,"2.02,9.01",EARNINGS
0001110803-24-000049,0001110803,"ILLUMINA, INC.",2024-11-04,2024-11-04T16:08:10-05:00,True,"2.02,9.01",EARNINGS
0001110803-24-000042,0001110803,"ILLUMINA, INC.",2024-08-06,2024-08-06T16:20:31-04:00,True,"2.02,9.01",EARNINGS
0001110803-24-000019,0001110803,"ILLUMINA, INC.",2024-05-02,2024-05-02T16:16:39-04:00,True,"2.02,9.01",EARNINGS
0001110803-24-000007,0001110803,"ILLUMINA, INC.",2024-02-08,2024-02-08T16:13:11-05:00,True,"2.02,9.01",EARNINGS
0001110803-24-000002,0001110803,"ILLUMINA, INC.",2024-01-09,2024-01-09T09:02:44-05:00,False,"2.02,9.01",EARNINGS
0001110803-23-000085,0001110803,"ILLUMINA, INC.",2023-11-09,2023-11-09T16:07:18-05:00,True,"2.02,9.01",EARNINGS
0001110803-23-000060,0001110803,"ILLUMINA, INC.",2023-08-09,2023-08-09T16:07:56-04:00,True,"2.02,9.01",EARNINGS
0001110803-23-000028,0001110803,"ILLUMINA, INC.",2023-04-25,2023-04-25T16:32:32-04:00,True,"2.02,9.01",EARNINGS
0001110803-23-000017,0001110803,"ILLUMINA, INC.",2023-02-07,2023-02-07T16:07:18-05:00,True,"2.02,9.01",EARNINGS
0001110803-23-000003,0001110803,"ILLUMINA, INC.",2023-01-11,2023-01-10T19:06:13-05:00,True,"2.02,9.01",EARNINGS
0001110803-22-000045,0001110803,"ILLUMINA, INC.",2022-11-03,2022-11-03T16:08:11-04:00,True,"2.02,9.01",EARNINGS
0001110803-22-000040,0001110803,"ILLUMINA, INC.",2022-08-11,2022-08-11T16:07:56-04:00,True,"2.02,9.01",EARNINGS
0001110803-22-000020,0001110803,"ILLUMINA, INC.",2022-05-05,2022-05-05T16:06:51-04:00,True,"2.02,9.01",EARNINGS
0001110803-22-000007,0001110803,"ILLUMINA, INC.",2022-02-10,2022-02-10T16:07:42-05:00,True,"2.02,9.01",EARNINGS
0001110803-22-000003,0001110803,"ILLUMINA, INC.",2022-01-11,2022-01-11T17:23:44-05:00,True,"2.02,9.01",EARNINGS
0001110803-21-000044,0001110803,"ILLUMINA, INC.",2021-11-04,2021-11-04T16:11:42-04:00,True,"2.02,9.01",EARNINGS
0001110803-21-000040,0001110803,"ILLUMINA, INC.",2021-08-05,2021-08-05T16:11:10-04:00,True,"2.02,9.01",EARNINGS
0001110803-21-000028,0001110803,"ILLUMINA, INC.",2021-04-27,2021-04-27T16:10:11-04:00,True,"2.02,9.01",EARNINGS
0001110803-21-000022,0001110803,"ILLUMINA, INC.",2021-04-05,2021-04-05T16:32:59-04:00,True,"2.02,9.01",EARNINGS
0001110803-21-000012,0001110803,"ILLUMINA, INC.",2021-02-11,2021-02-11T16:11:11-05:00,True,"2.02,9.01",EARNINGS
0001110803-21-000003,0001110803,"ILLUMINA, INC.",2021-01-12,2021-01-12T17:27:16-05:00,True,"2.02,9.01",EARNINGS
0001110803-20-000058,0001110803,"ILLUMINA, INC.",2020-10-29,2020-10-29T16:15:28-04:00,True,"2.02,9.01",EARNINGS
0001110803-20-000050,0001110803,"ILLUMINA, INC.",2020-08-06,2020-08-06T16:09:23-04:00,True,"2.02,9.01",EARNINGS
0001110803-20-000030,0001110803,"ILLUMINA, INC.",2020-04-30,2020-04-30T16:10:24-04:00,True,"2.02,9.01",EARNINGS
0001110803-20-000026,0001110803,"ILLUMINA, INC.",2020-04-14,2020-04-14T16:19:43-04:00,True,"2.02,9.01",EARNINGS
0001110803-20-000011,0001110803,"ILLUMINA, INC.",2020-01-29,2020-01-29T16:08:11-05:00,True,"2.02,9.01",EARNINGS
0001110803-20-000009,0001110803,"ILLUMINA, INC.",2020-01-16,2020-01-16T16:19:14-05:00,True,"2.02,9.01",EARNINGS
0001110803-19-000054,0001110803,"ILLUMINA, INC.",2019-10-24,2019-10-24T16:11:52-04:00,True,"2.02,9.01",EARNINGS
0001110803-19-000037,0001110803,"ILLUMINA, INC.",2019-07-29,2019-07-29T16:09:12-04:00,True,"2.02,9.01",EARNINGS
0001110803-19-000035,0001110803,"ILLUMINA, INC.",2019-07-11,2019-07-11T16:08:20-04:00,True,"2.02,9.01",EARNINGS
0001110803-19-000019,0001110803,"ILLUMINA, INC.",2019-04-25,2019-04-25T16:09:40-04:00,True,"2.02,9.01",EARNINGS
0001110803-19-000006,0001110803,"ILLUMINA, INC.",2019-01-29,2019-01-29T16:07:57-05:00,True,"2.02,9.01",EARNINGS
0000914475-25-000180,0000914475,NEUROCRINE BIOSCIENCES INC,2025-10-28,2025-10-28T16:02:28-04:00,True,"2.02,9.01",EARNINGS
0000914475-25-000157,0000914475,NEUROCRINE BIOSCIENCES INC,2025-07-30,2025-07-30T16:02:54-04:00,True,"2.02,9.01",EARNINGS
0000914475-25-000099,0000914475,NEUROCRINE BIOSCIENCES INC,2025-05-05,2025-05-05T16:02:56-04:00,True,"2.02,9.01",EARNINGS
0000914475-25-000034,0000914475,NEUROCRINE BIOSCIENCES INC,2025-02-06,2025-02-06T16:04:44-05:00,True,"2.02,9.01",EARNINGS
0000914475-24-000210,0000914475,NEUROCRINE BIOSCIENCES INC,2024-10-30,2024-10-30T07:02:54-04:00,False,"2.02,9.01",EARNINGS
0000914475-24-000180,0000914475,NEUROCRINE BIOSCIENCES INC,2024-08-01,2024-08-01T07:03:01-04:00,False,"2.02,9.01",EARNINGS
0000914475-24-000116,0000914475,NEUROCRINE BIOSCIENCES INC,2024-05-01,2024-05-01T07:01:57-04:00,False,"2.02,9.01",EARNINGS
0000914475-24-000033,0000914475,NEUROCRINE BIOSCIENCES INC,2024-02-07,2024-02-07T07:00:53-05:00,False,"2.02,9.01",EARNINGS
0000914475-23-000072,0000914475,NEUROCRINE BIOSCIENCES INC,2023-10-31,2023-10-31T07:01:39-04:00,False,"2.02,9.01",EARNINGS
0000914475-23-000056,0000914475,NEUROCRINE BIOSCIENCES INC,2023-08-01,2023-08-01T07:02:03-04:00,False,"2.02,9.01",EARNINGS
0000914475-23-000043,0000914475,NEUROCRINE BIOSCIENCES INC,2023-05-03,2023-05-03T07:32:26-04:00,False,"2.02,9.01",EARNINGS
0000914475-23-000005,0000914475,NEUROCRINE BIOSCIENCES INC,2023-02-06,2023-02-06T07:32:31-05:00,False,"2.02,9.01",EARNINGS
0000914475-22-000055,0000914475,NEUROCRINE BIOSCIENCES INC,2022-11-01,2022-11-01T07:31:18-04:00,False,"2.02,9.01",EARNINGS
0000914475-22-000043,0000914475,NEUROCRINE BIOSCIENCES INC,2022-08-04,2022-08-04T16:05:32-04:00,True,"2.02,9.01",EARNINGS
